,Date,Average Price,Weighted Price,Average Return,Weighted Return,Average Return Growth,Weighted Return Growth
2368,2023-12-05,22108.64665761041,32148.756752178215,1033.1569272202942,1712.930646497367,4.902172810392719,5.628007731906604
2369,2023-12-06,23200.019971226397,33983.97536500097,1091.3733136159863,1835.2186128227586,4.93640940812768,5.708521256264178
2370,2023-12-07,23010.157124231402,33866.627506123485,-189.86284699499447,-117.34785887748876,-0.818373636016133,-0.34530350736524373
2371,2023-12-08,22812.253245326778,33028.58481160076,-197.90387890462443,-838.0426945227227,-0.860071827567909,-2.4745383766694653
2372,2023-12-09,23281.032582959768,33870.09794224794,468.77933763299006,841.5131306471812,2.054945351481324,2.5478328406962603
2373,2023-12-10,23043.282236523646,33507.38704563874,-237.75034643612162,-362.7108966092055,-1.0212190786165547,-1.0708882425662467
2374,2023-12-11,23055.029333054048,33479.41339277094,11.747096530401905,-27.973652867796773,0.05097839973414349,-0.08348503221004747
2375,2023-12-12,21711.654782250855,31503.074660607595,-1343.3745508031934,-1976.3387321633454,-5.826817790585911,-5.903146237891036
2376,2023-12-13,21825.57655177916,31801.634835936562,113.92176952830414,298.5601753289666,0.5247033018479756,0.9477175753333541
2377,2023-12-14,22596.322089303783,32992.29694406845,770.7455375246245,1190.6621081318845,3.5313868373470094,3.7440279855877394
2378,2023-12-15,22663.5302653738,32891.02588515258,67.20817607001663,-101.27105891586689,0.29742971358082365,-0.30695364765766636
2379,2023-12-16,22105.9829025502,32236.21445630187,-557.5473628235995,-654.8114288507095,-2.460108183919791,-1.9908513378000154
2380,2023-12-17,22237.502164428883,32457.7445724163,131.5192618786823,221.5301161144307,0.5949487179939414,0.6872088421384841
2381,2023-12-18,21805.17987788212,31765.144405019186,-432.32228654676146,-692.600167397115,-1.9441135220587156,-2.1338518018461157
2382,2023-12-19,22450.555784123437,32896.26967075764,645.3759062413155,1131.125265738454,2.9597366765864037,3.560900751201136
2383,2023-12-20,22213.522797727474,32623.874770840903,-237.03298639596323,-272.3948999167369,-1.0558000820789835,-0.828041910657353
2384,2023-12-21,22916.27278647847,33847.79144370588,702.7499887509948,1223.9166728649761,3.163613422103804,3.7515981208918454
2385,2023-12-22,23042.943280574735,33929.358975753465,126.67049409626634,81.5675320475857,0.5527534746881136,0.24098332141772127
2386,2023-12-23,23165.372492177667,33787.23091341359,122.4292116029319,-142.12806233987794,0.5313089135889166,-0.4188940393523062
2387,2023-12-24,23031.493273891014,33598.18135240309,-133.87921828665276,-189.04956101049902,-0.5779281914498039,-0.5595296089667
2388,2023-12-25,22649.94110338159,33092.911926411725,-381.5521705094252,-505.26942599136237,-1.656654069156518,-1.503859452068894
2389,2023-12-26,22955.93445715779,33609.95945786604,305.9933537762008,517.0475314543146,1.3509675472423928,1.5624117110155384
2390,2023-12-27,22373.65156233915,32703.132696198303,-582.2828948186398,-906.8267616677367,-2.536524469981141,-2.6980894243700253
2391,2023-12-28,22897.619512163554,33091.18777121301,523.9679498244041,388.0550750147049,2.34189733564271,1.1865990901226897
2392,2023-12-29,22472.95567095044,32427.008880773392,-424.6638412131142,-664.1788904396162,-1.8546200446187278,-2.0071171063173647
2393,2023-12-30,22187.11668173187,32085.15829768539,-285.8389892185696,-341.85058308800217,-1.2719243227452188,-1.0542155902966803
2394,2023-12-31,22257.47770377943,32234.2631760219,70.36102204756025,149.10487833651132,0.31712557813108344,0.464716043951286
2395,2024-01-01,22244.07159237772,32268.889322404655,-13.406111401709495,34.62614638275409,-0.060231943529850514,0.10742031295603317
2396,2024-01-02,23259.35373644162,33873.68164697315,1015.2821440638982,1604.7923245684942,4.564281947428188,4.973187358680699
2397,2024-01-03,23677.728003240733,34612.542406465305,418.3742667991137,738.8607594921559,1.7987355604967876,2.181223662643055
2398,2024-01-04,22516.36490851094,33051.300363494614,-1161.3630947297934,-1561.2420429706908,-4.904875563106559,-4.510625150376313
2399,2024-01-05,23233.278000716724,34146.97952564435,716.9130922057848,1095.6791621497323,3.1839646191504007,3.315086396297791
2400,2024-01-06,23190.393384687733,34093.143696732455,-42.88461602899042,-53.83582891189144,-0.1845827180635788,-0.15765912434937557
2401,2024-01-07,23098.81577210288,34013.91952366144,-91.57761258485334,-79.22417307101568,-0.3948946059937071,-0.23237567581252022
2402,2024-01-08,23051.94772037031,34007.630279930956,-46.868051732570166,-6.289243730483577,-0.20290240069005655,-0.018490205829141588
2403,2024-01-09,24633.922945326576,36516.57530496217,1581.9752249562662,2508.9450250312148,6.862653187254639,7.377594393902322
2404,2024-01-10,24223.553351275536,35707.82053371456,-410.3695940510406,-808.754771247608,-1.665871874982437,-2.2147607339774487
2405,2024-01-11,24610.54115598447,35466.90473318315,386.98780470893325,-240.91580053140933,1.5975682803305804,-0.6746863766270522
2406,2024-01-12,24466.34270174959,35070.302362654715,-144.19845423488005,-396.60237052843877,-0.5859215094903175,-1.1182322605033364
2407,2024-01-13,22709.215649698024,32201.773988765595,-1757.1270520515645,-2868.5283738891194,-7.181813291309422,-8.179365961052355
2408,2024-01-14,22712.199625920424,31998.537411404446,2.983976222400088,-203.2365773611491,0.01313993520705224,-0.631134723919413
2409,2024-01-15,22139.435150182417,31331.205888593588,-572.7644757380076,-667.3315228108586,-2.5218362165342056,-2.0855063287143185
2410,2024-01-16,22551.32800937405,31926.528862743035,411.89285919163376,595.322974149447,1.8604488163205917,1.9000959499173944
2411,2024-01-17,22868.74213752868,32238.787169374977,317.414128154629,312.2583066319421,1.4075185639740928,0.9780527910640949
2412,2024-01-18,22621.09398619546,32012.857811085032,-247.64815133321827,-225.9293582899445,-1.0829111187834684,-0.7007998070863056
2413,2024-01-19,21864.361888261923,30853.68094445631,-756.7320979335382,-1159.1768666287207,-3.3452497849809317,-3.620972777467355
2414,2024-01-20,22045.27949859901,31098.393172358567,180.91761033708826,244.7122279022551,0.8274543353319426,0.7931378701387142
2415,2024-01-21,22048.18536257016,31192.533340537604,2.9058639711474825,94.14016817903757,0.013181343295430442,0.30271714572929426
2416,2024-01-22,21998.40450020122,31145.3646736745,-49.78086236893796,-47.16866686310459,-0.22578212923340102,-0.1512178134047372
2417,2024-01-23,20906.158530541576,29689.699198431645,-1092.2459696596452,-1455.6654752428549,-4.965114491142548,-4.673778876871687
2418,2024-01-24,21037.698440586108,30180.463756911508,131.539910044532,490.7645584798629,0.629192158149795,1.652979220839622
2419,2024-01-25,21180.205185784438,30477.955549200786,142.50674519833046,297.49179228927824,0.6773875269711311,0.9857098111063679
2420,2024-01-26,21078.950484502355,30353.118790467903,-101.25470128208326,-124.83675873288303,-0.47806289124168916,-0.40959689219100714
2421,2024-01-27,22065.903171223687,31997.970893363057,986.9526867213317,1644.8521028951545,4.682171854082385,5.419054675237208
2422,2024-01-28,22193.759173197814,32235.01130250961,127.85600197412714,237.04040914655343,0.5794279118421273,0.7407982522908032
2423,2024-01-29,22141.816513483525,32176.449157684754,-51.94265971428831,-58.56214482485666,-0.23404173808021048,-0.1816724811270576
2424,2024-01-30,22791.102001958858,33158.26748632726,649.2854884753324,981.8183286425083,2.93239485604057,3.0513569842060058
2425,2024-01-31,22618.01796508206,32717.902462376427,-173.08403687679674,-440.36502395083517,-0.7594368927922855,-1.328070063167259
2426,2024-02-01,22432.874706825005,32616.704522910593,-185.143258257056,-101.19793946583377,-0.8185653514949106,-0.3093044842413268
2427,2024-02-02,22685.390360122736,33011.77765282663,252.51565329773075,395.07312991603976,1.1256499962570783,1.2112601064234827
2428,2024-02-03,22739.04578004142,33088.67219835089,53.65541991868304,76.89454552425741,0.23651971188029733,0.2329306417028812
2429,2024-02-04,22635.782112356348,32949.013962615085,-103.26366768507069,-139.65823573580565,-0.4541248946150043,-0.42207265041830866
2430,2024-02-05,22444.722231718435,32615.578353636607,-191.059880637913,-333.43560897847783,-0.8440613171197555,-1.0119744686648395
2431,2024-02-06,22473.56341390486,32632.841619429553,28.841182186424703,17.263265792946186,0.12849872628705075,0.05292950995922274
